"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"ct","1 Day","New","ct_New_1 Day","PE e","S0",0.48513641871628,0.00918998398240348,15
"ct","1 Day","Old","ct_Old_1 Day","PE e","L0",0.36293653478354,0.00749944376338384,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","L1",0,0,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","M0",0.0739012238693081,0.00902086396948779,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","M1",0.058550147868926,0.00444169312392846,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","MX",9.89893915635858e-05,5.67270890522694e-05,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","S0",0.504513104086663,0.00926830667386687,17
"ct","19 Day","New","ct_New_19 Day","PE e","L0",0.412425760282177,0.0184761338045233,13
"ct","19 Day","New","ct_New_19 Day","PE e","L1",0,0,13
"ct","19 Day","New","ct_New_19 Day","PE e","M0",0.0238023144002841,0.0107674950969401,13
"ct","19 Day","New","ct_New_19 Day","PE e","M1",0.208611047364753,0.0122266302369094,13
"ct","19 Day","New","ct_New_19 Day","PE e","MX",0,0,13
"ct","19 Day","New","ct_New_19 Day","PE e","S0",0.355160877952786,0.0220561877082065,13
"ct","19 Day","Old","ct_Old_19 Day","PE e","L0",0.398186050072875,0.0118503890479782,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","L1",0,0,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","M0",0.0269719923956345,0.00859571035517104,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","M1",0.218975861935771,0.00968043138424853,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","MX",0,0,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","S0",0.35586609559572,0.0127513755785646,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","L0",0.361278330607187,0.00810936361688432,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","L1",0,0,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","M0",0.0784524173207017,0.00663484050834849,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","M1",0.0629060419118874,0.00351782956178488,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","MX",0.000347620028239542,0.000121651167028718,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","S0",0.497015590131984,0.0113297037171523,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","L0",0.403072745730143,0.0130749437326942,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","L1",0,0,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","M0",0.0294530421531161,0.00720329496998395,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","M1",0.205596468634728,0.00706297670899902,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","MX",0,0,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","S0",0.361877743482013,0.013561516272224,16
"syd","1 Day","New","syd_New_1 Day","PE e","L0",0.35996198939325,0.00755044691301677,13
"syd","1 Day","New","syd_New_1 Day","PE e","L1",0,0,13
"syd","1 Day","New","syd_New_1 Day","PE e","M0",0.0916242850343468,0.00447454572038982,13
"syd","1 Day","New","syd_New_1 Day","PE e","M1",0.0764975866265435,0.00487151981028845,13
"syd","1 Day","New","syd_New_1 Day","PE e","MX",0.00806299064274126,0.00473811435594199,13
"syd","1 Day","New","syd_New_1 Day","PE e","S0",0.463853148303119,0.00364064455650986,13
"syd","1 Day","Old","syd_Old_1 Day","PE e","L0",0.35533717410343,0.00548806581550675,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","L1",0,0,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","M0",0.0926519142693166,0.00490723028924073,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","M1",0.0616486805088314,0.00314552266566885,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","MX",0.000247449913096261,0.000187344715601929,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","S0",0.490114781205326,0.00545686547494137,18
"syd","19 Day","New","syd_New_19 Day","PE e","L0",0.410767092566987,0.0106047413872128,16
"syd","19 Day","New","syd_New_19 Day","PE e","L1",0,0,16
"syd","19 Day","New","syd_New_19 Day","PE e","M0",0.015406728889977,0.00629133546931426,16
"syd","19 Day","New","syd_New_19 Day","PE e","M1",0.221310560872006,0.00810923956149678,16
"syd","19 Day","New","syd_New_19 Day","PE e","MX",0,0,16
"syd","19 Day","New","syd_New_19 Day","PE e","S0",0.352515617671029,0.0132365390725267,16
