"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"ct","19 Day","Old","ct_Old_19 Day","TG","L1",0.00393967392048267,0.000639015043728454,16
"ct","19 Day","Old","ct_Old_19 Day","TG","LX",0.00100734993444566,0.000185885992026047,16
"ct","19 Day","Old","ct_Old_19 Day","TG","M0",0.427248515410398,0.00976612782351601,16
"ct","19 Day","Old","ct_Old_19 Day","TG","M1",0.382695758881568,0.0138477299924297,16
"ct","19 Day","Old","ct_Old_19 Day","TG","MX",0.0897806395128872,0.0125478431023861,16
"ct","19 Day","Old","ct_Old_19 Day","TG","S0",0.0697479052457514,0.00536205905804403,16
"ct","19 Day","Old","ct_Old_19 Day","TG","S1",0.00397046944407926,0.000477060238470617,16
"ct","19 Day","Old","ct_Old_19 Day","TG","SX",0.00394869947185686,0.00047081045288621,16
"s06","1 Day","Older","s06_Older_1 Day","TG","L0",0.0381915983717496,0.00513008142159081,16
"s06","1 Day","Older","s06_Older_1 Day","TG","L1",0.00254408555002551,0.000284630430120912,16
"s06","1 Day","Older","s06_Older_1 Day","TG","LX",0.00642641998031925,0.000992709405077786,16
"s06","1 Day","Older","s06_Older_1 Day","TG","M0",0.337248327038023,0.0137981919850955,16
"s06","1 Day","Older","s06_Older_1 Day","TG","M1",0.377836829677876,0.0134691461156304,16
"s06","1 Day","Older","s06_Older_1 Day","TG","MX",0.113187596130869,0.00914060782313951,16
"s06","1 Day","Older","s06_Older_1 Day","TG","S0",0.0638829251674131,0.00607288610988665,16
"s06","1 Day","Older","s06_Older_1 Day","TG","S1",0.0169939377969097,0.00248246918727661,16
"s06","1 Day","Older","s06_Older_1 Day","TG","SX",0.0436882802868155,0.00654090681926029,16
"s06","19 Day","Older","s06_Older_19 Day","TG","L0",0.0192524473203878,0.00192174217927162,16
"s06","19 Day","Older","s06_Older_19 Day","TG","L1",0.00905546418541183,0.00142873998595297,16
"s06","19 Day","Older","s06_Older_19 Day","TG","LX",0.000740388706656691,6.40766887565366e-05,16
"s06","19 Day","Older","s06_Older_19 Day","TG","M0",0.429636553927514,0.0146878338981515,16
"s06","19 Day","Older","s06_Older_19 Day","TG","M1",0.36871161519968,0.0182190795057229,16
"s06","19 Day","Older","s06_Older_19 Day","TG","MX",0.0834683984776844,0.00946172805120563,16
"s06","19 Day","Older","s06_Older_19 Day","TG","S0",0.0815999707189182,0.00558577845895708,16
"s06","19 Day","Older","s06_Older_19 Day","TG","S1",0.0042904155130572,0.000494879368082361,16
"s06","19 Day","Older","s06_Older_19 Day","TG","SX",0.00324474595068955,0.000332209361052019,16
"syd","1 Day","New","syd_New_1 Day","TG","L0",0.0389623652366936,0.0051649895419316,13
"syd","1 Day","New","syd_New_1 Day","TG","L1",0.00236459188793163,0.000290460291214115,13
"syd","1 Day","New","syd_New_1 Day","TG","LX",0.011391731965864,0.00257659422260007,13
"syd","1 Day","New","syd_New_1 Day","TG","M0",0.299371921621618,0.0173504115470431,13
"syd","1 Day","New","syd_New_1 Day","TG","M1",0.313505335802107,0.0147516962127406,13
"syd","1 Day","New","syd_New_1 Day","TG","MX",0.12282645742964,0.00858209639877312,13
"syd","1 Day","New","syd_New_1 Day","TG","S0",0.0512985584746572,0.00524048191542122,13
"syd","1 Day","New","syd_New_1 Day","TG","S1",0.0376881906208523,0.00459711635282934,13
"syd","1 Day","New","syd_New_1 Day","TG","SX",0.122590846960636,0.0195279793756525,13
"syd","1 Day","Old","syd_Old_1 Day","TG","L0",0.0455255149394876,0.00757849673900439,18
"syd","1 Day","Old","syd_Old_1 Day","TG","L1",0.00222789627370757,0.000268456386717043,18
"syd","1 Day","Old","syd_Old_1 Day","TG","LX",0.00803466927209575,0.000923488258805227,18
"syd","1 Day","Old","syd_Old_1 Day","TG","M0",0.339379017782521,0.0155225213020007,18
"syd","1 Day","Old","syd_Old_1 Day","TG","M1",0.312704205006292,0.0108696027689436,18
"syd","1 Day","Old","syd_Old_1 Day","TG","MX",0.120351627700155,0.00547002290646747,18
"syd","1 Day","Old","syd_Old_1 Day","TG","S0",0.0519720330467424,0.00289673162785641,18
"syd","1 Day","Old","syd_Old_1 Day","TG","S1",0.0256127394897595,0.00242905799521988,18
"syd","1 Day","Old","syd_Old_1 Day","TG","SX",0.0941922964892397,0.0124670505667525,18
"syd","19 Day","New","syd_New_19 Day","TG","L0",0.0163060224182222,0.00186732766798298,16
"syd","19 Day","New","syd_New_19 Day","TG","L1",0.00271120642533103,0.000435479240496748,16
"syd","19 Day","New","syd_New_19 Day","TG","LX",0.00089601337928908,0.000118625810906136,16
"syd","19 Day","New","syd_New_19 Day","TG","M0",0.409896469443777,0.00872642498918704,16
"syd","19 Day","New","syd_New_19 Day","TG","M1",0.404810832508067,0.0129745818191705,16
"syd","19 Day","New","syd_New_19 Day","TG","MX",0.0799633131417027,0.00711557113947585,16
"syd","19 Day","New","syd_New_19 Day","TG","S0",0.0781670375055236,0.00674855856941828,16
"syd","19 Day","New","syd_New_19 Day","TG","S1",0.0045446848621508,0.000434427998034248,16
"syd","19 Day","New","syd_New_19 Day","TG","SX",0.00270442031593611,0.000272226923797225,16
"syd","19 Day","Old","syd_Old_19 Day","TG","L0",0.0180110354751489,0.00169047660838872,15
"syd","19 Day","Old","syd_Old_19 Day","TG","L1",0.004305843228418,0.000666845591568546,15
"syd","19 Day","Old","syd_Old_19 Day","TG","LX",0.000861119836099014,9.60915776332121e-05,15
"syd","19 Day","Old","syd_Old_19 Day","TG","M0",0.4480554586473,0.00924450992488273,15
"syd","19 Day","Old","syd_Old_19 Day","TG","M1",0.382172448748408,0.0148182619422257,15
"syd","19 Day","Old","syd_Old_19 Day","TG","MX",0.0776516946145204,0.00856753554781766,15
"syd","19 Day","Old","syd_Old_19 Day","TG","S0",0.0616318973280937,0.00282848294876947,15
"syd","19 Day","Old","syd_Old_19 Day","TG","S1",0.00433857324495756,0.000433636514400511,15
"syd","19 Day","Old","syd_Old_19 Day","TG","SX",0.00297192887705487,0.000544454016268373,15
"cbr","1 Day","New","cbr_New_1 Day","PC","L1",0.000510541253304541,0.000261987620052989,11
"cbr","1 Day","New","cbr_New_1 Day","PC","LX",0.00065730405062868,0.00011759826784175,11
"cbr","1 Day","New","cbr_New_1 Day","PC","M0",0.391221287669886,0.00760239126688592,11
"cbr","1 Day","New","cbr_New_1 Day","PC","M1",0.29692238783768,0.0302128787583476,11
"cbr","1 Day","New","cbr_New_1 Day","PC","MX",0.301322237222135,0.0244321569335949,11
"cbr","1 Day","New","cbr_New_1 Day","PC","S0",0.00936624196636588,0.000594287727427872,11
"cbr","1 Day","Old","cbr_Old_1 Day","PC","L1",0.000367854882692023,5.23517633129998e-05,18
"cbr","1 Day","Old","cbr_Old_1 Day","PC","LX",0.000731677150734297,6.96158451439589e-05,18
"cbr","1 Day","Old","cbr_Old_1 Day","PC","M0",0.395759517439157,0.00250558345859027,18
"cbr","1 Day","Old","cbr_Old_1 Day","PC","M1",0.310658898062749,0.0162682049766115,18
"cbr","1 Day","Old","cbr_Old_1 Day","PC","MX",0.282065129420051,0.0154013290722839,18
"cbr","1 Day","Old","cbr_Old_1 Day","PC","S0",0.0104169230446169,0.000362159877854339,18
"cbr","19 Day","New","cbr_New_19 Day","PC","L1",0.00178481793098595,0.000644816776371072,10
"cbr","19 Day","New","cbr_New_19 Day","PC","LX",0.00163132939051865,0.000479699346729286,10
"cbr","19 Day","New","cbr_New_19 Day","PC","M0",0.268462808896316,0.00460544686246637,10
"cbr","19 Day","New","cbr_New_19 Day","PC","M1",0.623349202864041,0.0099892840259481,10
"cbr","19 Day","New","cbr_New_19 Day","PC","MX",0.0926705652284427,0.00599370721076954,10
"cbr","19 Day","New","cbr_New_19 Day","PC","S0",0.0121012756896959,0.000930462332890998,10
"cbr","19 Day","Old","cbr_Old_19 Day","PC","L1",0.00314616730331627,0.000986055436814811,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC","LX",0.00265638728114889,0.000612676649518595,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC","M0",0.26265297680468,0.00488388893085478,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC","M1",0.625209594806426,0.00664341664580814,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC","MX",0.090880631155076,0.00575943010946694,15
"cbr","19 Day","Old","cbr_Old_19 Day","PC","S0",0.0154542426493529,0.00128725751074155,15
"ct","1 Day","New","ct_New_1 Day","PC","L1",0.000179592543842282,2.84871397268242e-05,15
"ct","1 Day","New","ct_New_1 Day","PC","LX",0.000502638918669418,5.32121527178617e-05,15
"ct","1 Day","New","ct_New_1 Day","PC","M0",0.397014086728668,0.00209905603284223,15
"ct","1 Day","New","ct_New_1 Day","PC","M1",0.244971274683945,0.00879899876437275,15
"ct","1 Day","New","ct_New_1 Day","PC","MX",0.347630416419068,0.00943647938360466,15
"ct","1 Day","New","ct_New_1 Day","PC","S0",0.00970199070580726,0.000309907277187162,15
"ct","1 Day","Old","ct_Old_1 Day","PC","L1",0.00027604489096091,2.65842797045474e-05,17
"ct","1 Day","Old","ct_Old_1 Day","PC","LX",0.000568459187017433,4.82358801423005e-05,17
"ct","1 Day","Old","ct_Old_1 Day","PC","M0",0.386858112164986,0.0024107915332634,17
"ct","1 Day","Old","ct_Old_1 Day","PC","M1",0.322560459788427,0.0160915140631021,17
"ct","1 Day","Old","ct_Old_1 Day","PC","MX",0.280616924748955,0.0159810409369685,17
"ct","1 Day","Old","ct_Old_1 Day","PC","S0",0.00911999921965322,0.00027621931128161,17
"ct","19 Day","New","ct_New_19 Day","PC","L1",0.0038728200790054,0.00190717234223863,13
"ct","19 Day","New","ct_New_19 Day","PC","LX",0.00323574184505203,0.000716229973508947,13
"ct","19 Day","New","ct_New_19 Day","PC","M0",0.260370886265055,0.00578578245103542,13
"ct","19 Day","New","ct_New_19 Day","PC","M1",0.635445483522832,0.0104747677981039,13
"ct","19 Day","New","ct_New_19 Day","PC","MX",0.08163201062903,0.00788175982185762,13
"ct","19 Day","New","ct_New_19 Day","PC","S0",0.0154430576590252,0.00215994973930168,13
"ct","19 Day","Old","ct_Old_19 Day","PC","L1",0.00134530625685522,0.000386392758332637,16
"ct","19 Day","Old","ct_Old_19 Day","PC","LX",0.00445255583080025,0.000562580054035182,16
"ct","19 Day","Old","ct_Old_19 Day","PC","M0",0.263690963415289,0.00466205459305583,16
"ct","19 Day","Old","ct_Old_19 Day","PC","M1",0.653220359265528,0.00795242055774205,16
"ct","19 Day","Old","ct_Old_19 Day","PC","MX",0.0657475583399996,0.00405867818725699,16
"ct","19 Day","Old","ct_Old_19 Day","PC","S0",0.0115432568915277,0.000558887466803754,16
"s06","1 Day","Older","s06_Older_1 Day","PC","L1",0.000446225271553256,3.33513606311222e-05,16
"s06","1 Day","Older","s06_Older_1 Day","PC","LX",0.000756414917238531,7.60611847611997e-05,16
"s06","1 Day","Older","s06_Older_1 Day","PC","M0",0.379160767863208,0.00283360059890358,16
"s06","1 Day","Older","s06_Older_1 Day","PC","M1",0.353918305358078,0.0125736312061061,16
"s06","1 Day","Older","s06_Older_1 Day","PC","MX",0.255097696534455,0.0145743008991559,16
"s06","1 Day","Older","s06_Older_1 Day","PC","S0",0.0106205900554671,0.000269393756399337,16
"s06","19 Day","Older","s06_Older_19 Day","PC","L1",0.00220437321329953,0.000514158265986133,16
"s06","19 Day","Older","s06_Older_19 Day","PC","LX",0.00348239652064604,0.000545529802662553,16
"s06","19 Day","Older","s06_Older_19 Day","PC","M0",0.249385870555226,0.00396688400349923,16
"s06","19 Day","Older","s06_Older_19 Day","PC","M1",0.655614796104294,0.00678205734568757,16
"s06","19 Day","Older","s06_Older_19 Day","PC","MX",0.0750868533580671,0.00330701207529181,16
"s06","19 Day","Older","s06_Older_19 Day","PC","S0",0.0142257102484678,0.000577288515428528,16
"syd","1 Day","New","syd_New_1 Day","PC","L1",0.000286548285453609,8.35571481842158e-05,13
"syd","1 Day","New","syd_New_1 Day","PC","LX",0.000903499151962032,0.00050890815258336,13
"syd","1 Day","New","syd_New_1 Day","PC","M0",0.392337803277896,0.00749016110879805,13
"syd","1 Day","New","syd_New_1 Day","PC","M1",0.310558444350688,0.0283829516920865,13
"syd","1 Day","New","syd_New_1 Day","PC","MX",0.286652081596939,0.0226660304244807,13
"syd","1 Day","New","syd_New_1 Day","PC","S0",0.00926162333706095,0.000342485647333487,13
"syd","1 Day","Old","syd_Old_1 Day","PC","L1",0.000378387214346292,8.58606645096424e-05,18
"syd","1 Day","Old","syd_Old_1 Day","PC","LX",0.000561175409221544,4.16239097712712e-05,18
"syd","1 Day","Old","syd_Old_1 Day","PC","M0",0.39579030865226,0.00268433412823319,18
"syd","1 Day","Old","syd_Old_1 Day","PC","M1",0.308985296564574,0.0112122824352304,18
"syd","1 Day","Old","syd_Old_1 Day","PC","MX",0.284841226219815,0.011213017006322,18
"syd","1 Day","Old","syd_Old_1 Day","PC","S0",0.00944360593978264,0.000250262015942591,18
"syd","19 Day","New","syd_New_19 Day","PC","L1",0.00189152727226156,0.000450226726437734,16
"syd","19 Day","New","syd_New_19 Day","PC","LX",0.0039848514466739,0.000612386192425615,16
"syd","19 Day","New","syd_New_19 Day","PC","M0",0.266657488075266,0.00560729578398525,16
"syd","19 Day","New","syd_New_19 Day","PC","M1",0.638133272822542,0.00967841965754256,16
"syd","19 Day","New","syd_New_19 Day","PC","MX",0.0769225215967798,0.0047163867784897,16
"syd","19 Day","New","syd_New_19 Day","PC","S0",0.0124103387864761,0.000469205956608714,16
"syd","19 Day","Old","syd_Old_19 Day","PC","L1",0.00193775840835449,0.000478506765196476,15
"syd","19 Day","Old","syd_Old_19 Day","PC","LX",0.00451851651704935,0.000897894958138,15
"syd","19 Day","Old","syd_Old_19 Day","PC","M0",0.275646980354263,0.00427133646281748,15
"syd","19 Day","Old","syd_Old_19 Day","PC","M1",0.627724446800512,0.00637379009348964,15
"syd","19 Day","Old","syd_Old_19 Day","PC","MX",0.0775138202221229,0.00400444081245303,15
"syd","19 Day","Old","syd_Old_19 Day","PC","S0",0.0126584776976983,0.00082008088871536,15
"cbr","1 Day","New","cbr_New_1 Day","PE","L0",0.0027531119337913,9.66657872520454e-05,11
"cbr","1 Day","New","cbr_New_1 Day","PE","L1",0,0,11
"cbr","1 Day","New","cbr_New_1 Day","PE","LX",0,0,11
"cbr","1 Day","New","cbr_New_1 Day","PE","M0",0.300374409618187,0.00602581276463075,11
"cbr","1 Day","New","cbr_New_1 Day","PE","M1",0.345089303329785,0.00649938192099487,11
"cbr","1 Day","New","cbr_New_1 Day","PE","MX",0.351061519960271,0.0113315197768484,11
"cbr","1 Day","New","cbr_New_1 Day","PE","S0",0,0,11
"cbr","1 Day","New","cbr_New_1 Day","PE","SX",0.000721655157965472,5.66412843611773e-05,11
"cbr","1 Day","Old","cbr_Old_1 Day","PE","L0",0.00303491416114658,9.96334924767614e-05,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","L1",0,0,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","LX",0,0,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","M0",0.311402656262017,0.00328260263137394,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","M1",0.355297242749561,0.00496346421058189,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","MX",0.329432527214526,0.00783024564963689,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","S0",0,0,18
"cbr","1 Day","Old","cbr_Old_1 Day","PE","SX",0.000832659612749936,5.19284543607632e-05,18
"cbr","19 Day","New","cbr_New_19 Day","PE","L0",0.00353829943312606,0.000796062329952953,10
"cbr","19 Day","New","cbr_New_19 Day","PE","L1",0.0367208467896311,0.0123413391847881,10
"cbr","19 Day","New","cbr_New_19 Day","PE","LX",0.000391362108228673,0.000193401267259891,10
"cbr","19 Day","New","cbr_New_19 Day","PE","M0",0.299995792473694,0.00893445554338531,10
"cbr","19 Day","New","cbr_New_19 Day","PE","M1",0.366275750049191,0.00548462332752059,10
"cbr","19 Day","New","cbr_New_19 Day","PE","MX",0.289849743402884,0.00977041025904024,10
"cbr","19 Day","New","cbr_New_19 Day","PE","S0",0.00210347842804311,0.000748290028399176,10
"cbr","19 Day","New","cbr_New_19 Day","PE","SX",0.00112472731520189,0.000785844173530692,10
"cbr","19 Day","Old","cbr_Old_19 Day","PE","L0",0.00223025867665952,0.000275541736580912,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","L1",0.0284499169222178,0.00949718250926636,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","LX",4.81024824353832e-05,2.09122834467718e-05,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","M0",0.303342344447523,0.00580085440031647,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","M1",0.382019209744813,0.0043249440653381,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","MX",0.283003130810901,0.00957306937493838,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","S0",0.000563965910083167,0.000428414139373801,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE","SX",0.000343071005367308,2.13023586714807e-05,15
"ct","1 Day","New","ct_New_1 Day","PE","L0",0.00252025053778009,9.31167480853244e-05,15
"ct","1 Day","New","ct_New_1 Day","PE","L1",0,0,15
"ct","1 Day","New","ct_New_1 Day","PE","LX",0,0,15
"ct","1 Day","New","ct_New_1 Day","PE","M0",0.289035057434421,0.0026186043268998,15
"ct","1 Day","New","ct_New_1 Day","PE","M1",0.3351246647565,0.00295509884744527,15
"ct","1 Day","New","ct_New_1 Day","PE","MX",0.372299205583437,0.00495177790499067,15
"ct","1 Day","New","ct_New_1 Day","PE","S0",0,0,15
"ct","1 Day","New","ct_New_1 Day","PE","SX",0.00102082168786197,3.93269557168291e-05,15
"ct","1 Day","Old","ct_Old_1 Day","PE","L0",0.00276790257317083,0.000164861880551653,17
"ct","1 Day","Old","ct_Old_1 Day","PE","L1",0,0,17
"ct","1 Day","Old","ct_Old_1 Day","PE","LX",0,0,17
"ct","1 Day","Old","ct_Old_1 Day","PE","M0",0.310903700809741,0.00516737475897193,17
"ct","1 Day","Old","ct_Old_1 Day","PE","M1",0.346655716789684,0.00489280680699936,17
"ct","1 Day","Old","ct_Old_1 Day","PE","MX",0.338996702264421,0.00973125601314323,17
"ct","1 Day","Old","ct_Old_1 Day","PE","S0",0,0,17
"ct","1 Day","Old","ct_Old_1 Day","PE","SX",0.00067597756298291,4.36750669382448e-05,17
"ct","19 Day","New","ct_New_19 Day","PE","L0",0.0022528540711878,0.000186391618695268,13
"ct","19 Day","New","ct_New_19 Day","PE","L1",0.0381316188649221,0.0102704717446605,13
"ct","19 Day","New","ct_New_19 Day","PE","LX",0.000231676840309997,0.000120349072379386,13
"ct","19 Day","New","ct_New_19 Day","PE","M0",0.294596293681336,0.00918766703140661,13
"ct","19 Day","New","ct_New_19 Day","PE","M1",0.381175457996486,0.00556935786501482,13
"ct","19 Day","New","ct_New_19 Day","PE","MX",0.282341472408728,0.00925035079829292,13
"ct","19 Day","New","ct_New_19 Day","PE","S0",0.000915532588267259,0.000489634539960415,13
"ct","19 Day","New","ct_New_19 Day","PE","SX",0.000355093548762734,2.31844487621313e-05,13
"ct","19 Day","Old","ct_Old_19 Day","PE","L0",0.00241477233593263,0.000141677795085816,16
"ct","19 Day","Old","ct_Old_19 Day","PE","L1",0.0391662916017123,0.0101368316250266,16
"ct","19 Day","Old","ct_Old_19 Day","PE","LX",0.000208833753240192,0.00010668697722565,16
"ct","19 Day","Old","ct_Old_19 Day","PE","M0",0.308176842231139,0.00810358324022232,16
"ct","19 Day","Old","ct_Old_19 Day","PE","M1",0.385332918712524,0.00415731706230898,16
"ct","19 Day","Old","ct_Old_19 Day","PE","MX",0.26276557064594,0.00652167262782359,16
"ct","19 Day","Old","ct_Old_19 Day","PE","S0",0.00162517336835327,0.000497010884993745,16
"ct","19 Day","Old","ct_Old_19 Day","PE","SX",0.000309597351158575,2.0784525612152e-05,16
"s06","1 Day","Older","s06_Older_1 Day","PE","L0",0.00357752589112153,0.000188788075429451,16
"s06","1 Day","Older","s06_Older_1 Day","PE","L1",0,0,16
"s06","1 Day","Older","s06_Older_1 Day","PE","LX",0,0,16
"s06","1 Day","Older","s06_Older_1 Day","PE","M0",0.318516428652768,0.0050606267565478,16
"s06","1 Day","Older","s06_Older_1 Day","PE","M1",0.357638046277173,0.00402995573606393,16
"s06","1 Day","Older","s06_Older_1 Day","PE","MX",0.319549778905677,0.00888279706589068,16
"s06","1 Day","Older","s06_Older_1 Day","PE","S0",0,0,16
"s06","1 Day","Older","s06_Older_1 Day","PE","SX",0.000718220273260942,3.63649205061399e-05,16
"s06","19 Day","Older","s06_Older_19 Day","PE","L0",0.00216440996021249,0.000120496869189359,16
"s06","19 Day","Older","s06_Older_19 Day","PE","L1",0.0326578934134507,0.00960462259898977,16
"s06","19 Day","Older","s06_Older_19 Day","PE","LX",0.000146988402245414,8.35411874721306e-05,16
"s06","19 Day","Older","s06_Older_19 Day","PE","M0",0.311660953716908,0.00782600878122906,16
"s06","19 Day","Older","s06_Older_19 Day","PE","M1",0.385846930357974,0.00379402307610458,16
"s06","19 Day","Older","s06_Older_19 Day","PE","MX",0.266831321374307,0.00625540692138033,16
"s06","19 Day","Older","s06_Older_19 Day","PE","S0",0.00037990276369338,0.000261298467923285,16
"s06","19 Day","Older","s06_Older_19 Day","PE","SX",0.000311600011209278,1.38391003672676e-05,16
