"Line","Age","Time","LineTimeAge","SubClass","AcylClass","MEAN","SE","n"
"cbr","19 Day","Old","cbr_Old_19 Day","PE e","MX",0.150294253647631,0.00657380467070421,15
"cbr","19 Day","Old","cbr_Old_19 Day","PE e","S0",0.182115644507032,0.00739720979786724,15
"ct","1 Day","New","ct_New_1 Day","PE e","L0",0.17908582900472,0.00387723778515133,15
"ct","1 Day","New","ct_New_1 Day","PE e","L1",0,0,15
"ct","1 Day","New","ct_New_1 Day","PE e","LX",0.287838985156692,0.00394564593049156,15
"ct","1 Day","New","ct_New_1 Day","PE e","M0",0.046012242199503,0.00645411754561321,15
"ct","1 Day","New","ct_New_1 Day","PE e","M1",0.0907218976564012,0.00258172964223643,15
"ct","1 Day","New","ct_New_1 Day","PE e","MX",0.153772836624544,0.00313221616940406,15
"ct","1 Day","New","ct_New_1 Day","PE e","S0",0.24256820935814,0.00459499199120174,15
"ct","1 Day","Old","ct_Old_1 Day","PE e","L0",0.181517762087552,0.00374040878089687,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","L1",0,0,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","LX",0.287982146047168,0.00292684387117095,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","M0",0.036950611934654,0.0045104319847439,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","M1",0.0865923395320665,0.00485963960097093,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","MX",0.154700588355228,0.00351699450346119,17
"ct","1 Day","Old","ct_Old_1 Day","PE e","S0",0.252256552043331,0.00463415333693344,17
"ct","19 Day","New","ct_New_19 Day","PE e","L0",0.206212880141089,0.00923806690226167,13
"ct","19 Day","New","ct_New_19 Day","PE e","L1",0,0,13
"ct","19 Day","New","ct_New_19 Day","PE e","LX",0.181200243466475,0.0103653436236077,13
"ct","19 Day","New","ct_New_19 Day","PE e","M0",0.0119011572001421,0.00538374754847004,13
"ct","19 Day","New","ct_New_19 Day","PE e","M1",0.272236613919231,0.0129966709297735,13
"ct","19 Day","New","ct_New_19 Day","PE e","MX",0.15086866629667,0.00835501692850915,13
"ct","19 Day","New","ct_New_19 Day","PE e","S0",0.177580438976393,0.0110280938541033,13
"ct","19 Day","Old","ct_Old_19 Day","PE e","L0",0.199093025036437,0.00592519452398911,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","L1",0,0,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","LX",0.179180201391802,0.00624231312165519,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","M0",0.0134859961978173,0.00429785517758552,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","M1",0.284198710368187,0.00954486449955302,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","MX",0.146109019207897,0.00525090099404209,16
"ct","19 Day","Old","ct_Old_19 Day","PE e","S0",0.17793304779786,0.00637568778928229,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","L0",0.180812975317713,0.00407714264300504,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","L1",0,0,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","LX",0.287161427915804,0.00451923774732109,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","M0",0.0392262086603508,0.00331742025417424,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","M1",0.0909957159875572,0.00438928190765465,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","MX",0.153295877052583,0.00370446583575822,16
"s06","1 Day","Older","s06_Older_1 Day","PE e","S0",0.248507795065992,0.00566485185857616,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","L0",0.201536372865072,0.00653747186634709,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","L1",0,0,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","LX",0.180938871741006,0.00678075813611201,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","M0",0.014726521076558,0.00360164748499197,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","M1",0.271607417123495,0.00747071626028984,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","MX",0.150251945452863,0.00543428047796006,16
"s06","19 Day","Older","s06_Older_19 Day","PE e","S0",0.180938871741006,0.00678075813611201,16
"syd","1 Day","New","syd_New_1 Day","PE e","L0",0.184012490017995,0.0040298081950466,13
"syd","1 Day","New","syd_New_1 Day","PE e","L1",0,0,13
"syd","1 Day","New","syd_New_1 Day","PE e","LX",0.27697731457546,0.00274134366947133,13
"syd","1 Day","New","syd_New_1 Day","PE e","M0",0.0458121425171734,0.00223727286019491,13
"syd","1 Day","New","syd_New_1 Day","PE e","M1",0.106931374348788,0.00573573393274315,13
"syd","1 Day","New","syd_New_1 Day","PE e","MX",0.154340104389023,0.00464928264015867,13
"syd","1 Day","New","syd_New_1 Day","PE e","S0",0.231926574151559,0.00182032227825493,13
"syd","1 Day","Old","syd_Old_1 Day","PE e","L0",0.177792312008263,0.00274906978915401,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","L1",0,0,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","LX",0.290273064904218,0.00262537284948624,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","M0",0.0463259571346583,0.00245361514462037,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","M1",0.0881908385578539,0.00359420600700084,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","MX",0.152360436792344,0.00220993923888878,18
"syd","1 Day","Old","syd_Old_1 Day","PE e","S0",0.245057390602663,0.00272843273747069,18
"syd","19 Day","New","syd_New_19 Day","PE e","L0",0.205383546283494,0.0053023706936064,16
"syd","19 Day","New","syd_New_19 Day","PE e","L1",0,0,16
"syd","19 Day","New","syd_New_19 Day","PE e","LX",0.176257808835515,0.00661826953626333,16
"syd","19 Day","New","syd_New_19 Day","PE e","M0",0.00770336444498848,0.00314566773465713,16
"syd","19 Day","New","syd_New_19 Day","PE e","M1",0.284230039234986,0.00938077513164401,16
"syd","19 Day","New","syd_New_19 Day","PE e","MX",0.150167432365503,0.00509946508274444,16
"syd","19 Day","New","syd_New_19 Day","PE e","S0",0.176257808835515,0.00661826953626333,16
"syd","19 Day","Old","syd_Old_19 Day","PE e","L0",0.209974461720865,0.00413726035067059,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","L1",0,0,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","LX",0.168798788821258,0.00370421778254459,15
"syd","19 Day","Old","syd_Old_19 Day","PE e","M0",0.0156030707134028,0.0049388563131393,15
